,,,,,,,,,,,,,,,,
,,,,,,, SE LLENA AUTOMATICAMENTE,,,,,,,,,
CODIGO MARCA,CODIGO REFERENCIA ,CODIGO OEM ,MARCA AUTOMOVIL,MODELO,CATEGORIA ,SUBCATEGORIA,DESCRIPCION ,AÑO ,MOTOR,MARCA PRODUCTO,ORIGEN,MEDIDA ,DIAMETRO,TIPO,VARIABLE,STOCK
CB-1400A,,,TOYOTA,,MOTOR,METALES DE BIELA,"METALES DE BIELA TOYOTA 1A,2A,3A,4A  0.25 ",,"1A,2A,3A,4A",NDC,JAPAN,0.25,,,,1
CB-1400A,,,TOYOTA,,MOTOR,METALES DE BIELA,"METALES DE BIELA TOYOTA 1A,2A,3A,4A  0.25 ",,"1A,2A,3A,4A",NDC,JAPAN,0.25,,,,3
CB-1133GP,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 20R  0.5 ,,20R,NDC,JAPAN,0.50,,,,1
CB-1133GP,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 20R  0.75 ,,20R,NDC,JAPAN,0.75,,,,1
CB-1133GP,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 20R  0.75 ,,20R,NDC,JAPAN,0.75,,,,1
CB-1133GP,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 20R  0.75 ,,20R,NDC,JAPAN,0.75,,,,1
CB-1133GP,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 20R  1 ,,20R,NDC,JAPAN,1.00,,,,4
CB-1046A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 5R  STD ,,5R,NDC,JAPAN,STD,,,,1
CB-1046A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 5R  0.5 ,,5R,NDC,JAPAN,0.50,,,,1
CB-1046A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 5R  1 ,,5R,NDC,JAPAN,1.00,,,,2
CB-1448A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1C  STD ,,1C,NDC,JAPAN,STD,,,,2
R045A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1C  0.25 ,,1C,TAIHO,JAPAN,0.25,,,,1
R045A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1C  STD ,,1C,TAIHO,JAPAN,STD,,,,1
R717A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1C  0.5 ,,1C,TAIHO,JAPAN,0.50,,,,1
CB-1408A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1C  0.25 ,,1C,NDC,JAPAN,0.25,,,,1
CB-1421A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1C2C  0.5 ,,1C2C,NDC,JAPAN,0.50,,,,1
CB-1453A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2C3C  0.5 ,,2C3C,NDC,JAPAN,0.50,,,,1
CB-1453A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2C3C  0.75 ,,2C3C,NDC,JAPAN,0.75,,,,1
CB-1404A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1S  0.75 ,,1S,NDC,JAPAN,0.75,,,,1
CB-1404A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1S  0.5 ,,1S,NDC,JAPAN,0.50,,,,1
R024A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1S  0.5 ,,1S,TAIHO,JAPAN,0.50,,,,1
CB-1450A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1SZ  0.25 ,,1SZ,NDC,JAPAN,0.25,,,,1
CB-1450A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1SZ  STD ,,1SZ,NDC,JAPAN,STD,,,,1
CB-1121A,,,TOYOTA,,MOTOR,METALES DE BIELA,"METALES DE BIELA TOYOTA B,2B  0.25 ",,"B,2B",NDC,JAPAN,0.25,,,,2
CB-1121A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA B.2B  0.5 ,,B.2B,NDC,JAPAN,0.50,,,,3
CB-1121A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA B  0.5 ,,B,NDC,JAPAN,0.50,,,,1
CB-1121A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA B  0.25 ,,B,NDC,JAPAN,0.25,,,,1
CB-1407A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1Y  0.25 ,,1Y,NDC,JAPAN,0.25,,,,1
R9056A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1Y  0.75 ,,1Y,DAIDO,JAPAN,0.75,,,,1
R9484A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 3B  0.25 ,,3B,DAIDO,JAPAN,0.25,,,,1
CB-1121A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA B  0.25 ,,B,NDC,JAPAN,0.25,,,,1
CB-1121A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA B  STD ,,B,NDC,JAPAN,STD,,,,2
CB-1407A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1Y  0.5 ,,1Y,NDC,JAPAN,0.50,,,,2
CB-1407A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1Y  0.75 ,,1Y,NDC,JAPAN,0.75,,,,1
R041A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1Y  0.75 ,,1Y,TAIHO,JAPAN,0.75,,,,4
CB-1435A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1RZ  0.25 ,,1RZ,NDC,JAPAN,0.25,,,,1
CB-1435A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1RZ  0.5 ,,1RZ,NDC,JAPAN,0.50,,,,1
CB-1435A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1RZ  0.5 ,,1RZ,NDC,JAPAN,0.50,,,,2
CB-1435A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1RZ  0.75 ,,1RZ,NDC,JAPAN,0.75,,,,2
CB-1452A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1KZ  0.25 ,,1KZ,NDC,JAPAN,0.25,,,,2
CB-1452A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1KZ  0.25 ,,1KZ,NDC,JAPAN,0.25,,,,2
CB-1452A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1KZ  0.5 ,,1KZ,NDC,JAPAN,0.50,,,,2
CB-1411A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2L-T  STD ,,2L-T,NDC,JAPAN,STD,,,,1
CB-1411A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2L-T  STD ,,2L-T,NDC,JAPAN,STD,,,,1
CB-1478A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2GD  0.25 ,,2GD,NDC,JAPAN,0.25,,,,1
CB-1478A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2GD  STD ,,2GD,NDC,JAPAN,STD,,,,3
R720A1,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 1KZ  0.25 ,,1KZ,NDC,JAPAN,0.25,,,,2
CB-1411A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2L-T  STD ,,2L-T,NDC,JAPAN,STD,,,,1
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,1
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,1
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2L  STD ,,2L,NDC,JAPAN,STD,,,,1
R9410A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2L  STD ,,2L,DAIDO,JAPAN,STD,,,,2
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,5
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,3
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,1
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,1
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,1
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,1
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,1
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,1
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,NDC,JAPAN,STD,,,,2
CB-1406A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  0.75 ,,L2L,NDC,JAPAN,0.75,,,,1
R039A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2L  0.75 ,,2L,TAIHO,JAPAN,0.75,,,,1
R037A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L2L  STD ,,L2L,TAIHO,JAPAN,STD,,,,5
R039A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2L  0.25 ,,2L,TAIHO,JAPAN,0.25,,,,1
R039A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2L  0.25 ,,2L,TAIHO,JAPAN,0.25,,,,1
CB-1161A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA L  0.25 ,,L,NDC,JAPAN,0.25,,,,1
CB-1411A,,,TOYOTA,,MOTOR,METALES DE BIELA,METALES DE BIELA TOYOTA 2L-T  0.5 ,,2L-T,NDC,JAPAN,0.50,,,,1
CB-2004A,,,MAZDA,,MOTOR,METALES DE BIELA,METALES DE BIELA MAZDA FE  0.25 ,,FE,NDC,JAPAN,0.25,,,,1
CB-1153GP,,,MAZDA,,MOTOR,METALES DE BIELA,METALES DE BIELA MAZDA HA  STD ,,HA,NDC,JAPAN,STD,,,,2
CB-1153GP,,,MAZDA,,MOTOR,METALES DE BIELA,METALES DE BIELA MAZDA HA  STD ,,HA,NDC,JAPAN,STD,,,,1
CB-1075GP,,,MAZDA,,MOTOR,METALES DE BIELA,METALES DE BIELA MAZDA XAXB  0.25 ,,XAXB,NDC,JAPAN,0.25,,,,1
CB-1153GP,,,MAZDA,,MOTOR,METALES DE BIELA,METALES DE BIELA MAZDA HA  0.5 ,,HA,NDC,JAPAN,0.50,,,,2
CB-2004A,,,MAZDA,,MOTOR,METALES DE BIELA,METALES DE BIELA MAZDA R2-RF  0.25 ,,R2-RF,NDC,JAPAN,0.25,,,,2
CB-3890A,,,CHEVROLET,,MOTOR,METALES DE BIELA,METALES DE BIELA CHEVROLET SAIL  STD ,,SAIL,NDC,JAPAN,STD,,,,1
R094A,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN GA13-15  0.25 ,,GA13-15,TAIHO,JAPAN,0.25,,,,1
CB-2004A,,,MAZDA,,MOTOR,METALES DE BIELA,METALES DE BIELA MAZDA FE BONGO  STD ,,FE BONGO,NDC,JAPAN,STD,,,,1
RK1910A,,,DAEWOO,,MOTOR,METALES DE BIELA,METALES DE BIELA DAEWOO RACER  0.5 ,,RACER,TDC,JAPAN,0.50,,,,2
CB-2004A,,,MAZDA,,MOTOR,METALES DE BIELA,METALES DE BIELA MAZDA FE BONGO  STD ,,FE BONGO,TDC,JAPAN,STD,,,,1
CB-3017A,,,OPEL,,MOTOR,METALES DE BIELA,METALES DE BIELA OPEL RACER  0.25 ,,RACER,TDC,JAPAN,0.25,,,,1
S1220026,,,DAEWOO,,MOTOR,METALES DE BANCADA,METALES DE BANCADA DAEWOO    ,,,GM,KOREA,,,,,1
R094A,,,NISSAN,,MOTOR,METALES DE BIELA,"METALES DE BIELA NISSAN GA13,14,15  STD ",,"GA13,14,15",TAIHO,JAPAN,STD,,,,2
R094A,,,NISSAN,,MOTOR,METALES DE BIELA,"METALES DE BIELA NISSAN GA13,14,15  STD ",,"GA13,14,15",TAIHO,JAPAN,STD,,,,5
CB-1213GP,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN SR20  0.5 ,,SR20,NDC,JAPAN,0.50,,,,1
CB-1169A,,,MITSUBISHI,LANCER,MOTOR,METALES DE BIELA,"METALES DE BIELA MITSUBISHI G11B,G12B,G15B-4G11,12,4G15  0.25 ",,"G11B,G12B,G15B-4G11,12,4G15",NDC,JAPAN,0.25,,,,1
R094A,,,NISSAN,,MOTOR,METALES DE BIELA,"METALES DE BIELA NISSAN GA13,GA14,GA15  STD ",,"GA13,GA14,GA15",TAIHO,JAPAN,STD,,,,1
CB-2805A,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN TD27  0.5 ,,TD27,NDC,JAPAN,0.50,,,,1
R082H,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN ED33  0.5 ,,ED33,TAIHO,JAPAN,0.50,,,,1
CB-1173GP,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN CA16  0.25 ,,CA16,NDC,JAPAN,0.25,,,,2
CB-1173GP,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN CA16  0.5 ,,CA16,NDC,JAPAN,0.50,,,,3
CB-1127J,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN CA16  0.5 ,,CA16,NDC,JAPAN,0.50,,,,1
CB-1179GP,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN CA16  0.75 ,,CA16,NDC,JAPAN,0.75,,,,1
CB-1173GP,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN CA16  1 ,,CA16,NDC,JAPAN,1.00,,,,1
CB+1173GP,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN CA16  1 ,,CA16,NDC,JAPAN,1.00,,,,1
CB-1169A,,,MITSUBISHI,,MOTOR,METALES DE BIELA,METALES DE BIELA MITSUBISHI G11B  0.25 ,,G11B,NDC,JAPAN,0.25,,,,1
CB-1044GP,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN L16L18  STD ,,L16L18,NDC,JAPAN,STD,,,,1
CB-1173GP,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN CA16  0.25 ,,CA16,NDC,JAPAN,0.25,,,,1
CB-1044GP,,,NISSAN,,MOTOR,METALES DE BIELA,METALES DE BIELA NISSAN L16L18  1 ,,L16L18,NDC,JAPAN,1.00,,,,1
CB-1044GP,,,NISSAN,,METALES,METALES DE BIELA,METALES DE BIELA NISSAN L16L18  STD ,,L16L18,NDC,JAPAN,STD,,,,1
CB-1044GP,,,NISSAN,,METALES,METALES DE BIELA,METALES DE BIELA NISSAN L16L18  1 ,,L16L18,NDC,JAPAN,1.00,,,,2
R060H,,,NISSAN,,METALES,METALES DE BIELA,METALES DE BIELA NISSAN A10  STD ,,A10,TAIHO,JAPAN,STD,,,,1
CB-1190GP,,,NISSAN,,METALES,METALES DE BIELA,"METALES DE BIELA NISSAN TD25,TD27  STD ",,"TD25,TD27",NDC,JAPAN,STD,,,,1
R098H,,,NISSAN,,METALES,METALES DE BIELA,"METALES DE BIELA NISSAN SR18,SR20  0.25 ",,"SR18,SR20",TAIHO,JAPAN,0.25,,,,1
R098H,,,NISSAN,,METALES,METALES DE BIELA,"METALES DE BIELA NISSAN SR18,SR20  STD ",,"SR18,SR20",TAIHO,JAPAN,STD,,,,2
R2055K,,,NISSAN,,METALES,METALES DE BIELA,METALES DE BIELA NISSAN A12  0.75 ,,A12,DAIDO,JAPAN,0.75,,,,1
CB-832J,,,NISSAN,,METALES,METALES DE BIELA,METALES DE BIELA NISSAN J18  STD ,,J18,NDC,JAPAN,STD,,,,3
CB-1204GP,,,NISSAN,,METALES,METALES DE BIELA,"METALES DE BIELA NISSAN J13,J15,J18  0.25 ",,"J13,J15,J18",NDC,JAPAN,0.25,,,,2
R051H,,,NISSAN,,METALES,METALES DE BIELA,"METALES DE BIELA NISSAN J13,J15,J18  0.5 ",,"J13,J15,J18",TAIHO,JAPAN,0.50,,,,1
CB-1007GP,,,NISSAN,,METALES,METALES DE BIELA,"METALES DE BIELA NISSAN J13,J15,J18  1 ",,"J13,J15,J18",NDC,JAPAN,1.00,,,,1
CB-1007GP,,,NISSAN,,METALES,METALES DE BIELA,"METALES DE BIELA NISSAN J13,J15,J18  STD ",,"J13,J15,J18",NDC,JAPAN,STD,,,,2
CB-3887A,,,HYUNDAI,,METALES,METALES DE BIELA,METALES DE BIELA HYUNDAI D4CB  0.25 ,,D4CB,NDC,JAPAN,0.25,,,,1
CB-1820A,,,HYUNDAI,,METALES,METALES DE BIELA,"METALES DE BIELA HYUNDAI 6D14,6D15,6D16  0.5 ",,"6D14,6D15,6D16",NDC,JAPAN,0.50,,,,1
CB-1807GP,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4D30  0.25 ,,4D30,NDC,JAPAN,0.25,,,,1
CB-1131A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G52  0.25 ,,4G52,NDC,JAPAN,0.25,,,,2
CB-3887A,,,HYUNDAI,,METALES,METALES DE BIELA,METALES DE BIELA HYUNDAI D4CB  0.25 ,,D4CB,NDC,JAPAN,0.25,,,,1
CB-1085A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G30  0.5 ,,4G30,NDC,JAPAN,0.50,,,,1
R7205A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G94  0.25 ,,4G94,TDC,JAPAN,0.25,,,,1
CB-1085A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G30  STD ,,4G30,NDC,JAPAN,STD,,,,3
CB-1085A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G30  0.25 ,,4G30,NDC,JAPAN,0.25,,,,3
CB-1085A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G30  0.5 ,,4G30,NDC,JAPAN,0.50,,,,1
CB-1085A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G30  0.5 ,,4G30,NDC,JAPAN,0.50,,,,2
CB-1085A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G30  0.75 ,,4G30,NDC,JAPAN,0.75,,,,4
CB-1169A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI G11B  0.25 ,,G11B,NDC,JAPAN,0.25,,,,2
CB-1169A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI G11B  STD ,,G11B,NDC,JAPAN,STD,,,,3
CB-1169A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI G11B  1 ,,G11B,NDC,JAPAN,1.00,,,,1
CB-1131A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G52  0.75 ,,4G52,NDC,JAPAN,0.75,,,,1
CB-1812GP,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4DR5  0.5 ,,4DR5,NDC,JAPAN,0.50,,,,2
R133H,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 14L.11  0.25 ,,14L.11,TAIHO,JAPAN,0.25,,,,1
CB-1832GP,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4M40  STD ,,4M40,NDC,JAPAN,STD,,,,2
CB-1134GP,,,HYUNDAI,,METALES,METALES DE BIELA,METALES DE BIELA HYUNDAI EE  STD ,,EE,NDC,JAPAN,STD,,,,1
CB-1827A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G63  0.5 ,,4G63,NDC,JAPAN,0.50,,,,1
CB-1827A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G63  0.25 ,,4G63,NDC,JAPAN,0.25,,,,1
CB-1827A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G63  0.25 ,,4G63,NDC,JAPAN,0.25,,,,2
CB-1827A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G63  0.25 ,,4G63,NDC,JAPAN,0.25,,,,1
CB-1827A,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G63  0.5 ,,4G63,NDC,JAPAN,0.50,,,,1
CB-1829GP,,,MITSUBISHI,,METALES,METALES DE BIELA,METALES DE BIELA MITSUBISHI 4G91  0.25 ,,4G91,NDC,JAPAN,0.25,,,,2
CB-3879A,,,DAEWOO,,METALES,METALES DE BIELA,METALES DE BIELA DAEWOO F8C  0.25 ,,F8C,NDC,JAPAN,0.25,,,,1
CB-3879A,,,DAEWOO,,METALES,METALES DE BIELA,METALES DE BIELA DAEWOO F8C  0.75 ,,F8C,NDC,JAPAN,0.75,,,,2
CB-3879A,,,DAEWOO,,METALES,METALES DE BIELA,METALES DE BIELA DAEWOO F8C  1 ,,F8C,NDC,JAPAN,1.00,,,,2
C037A,,,TOYOTA,,METALES,METALES DE BIELA,METALES DE BIELA TOYOTA 2L  0.25 ,,2L,TAIHO,JAPAN,0.25,,,,1
P025053,,,DAEWOO,,METALES,METALES DE BIELA,METALES DE BIELA DAEWOO AVEO  0.25 ,,AVEO,KFM,KOREA,0.25,,,,1
CB-1153,,,MAZDA,,METALES,METALES DE BIELA,METALES DE BIELA MAZDA HA  STD ,,HA,TAIHO,JAPAN,STD,,,,1
MY-3009,,,YUCHAI,,METALES,METALES DE BIELA,METALES DE BIELA YUCHAI F3000  STD ,,F3000,YUCHAI,JAPAN,STD,,,,2
MY-3007,,,YUCHAI,,METALES,METALES DE BIELA,METALES DE BIELA YUCHAI F0014  STD ,,F0014,YUCHAI,JAPAN,STD,,,,2
MY-3008,,,YUCHAI,,METALES,METALES DE BIELA,METALES DE BIELA YUCHAI F0003  STD ,,F0003,YUCHAI,JAPAN,STD,,,,3
MY-3006,,,YUCHAI,,METALES,SEPARADOR DE BANCADA,SEPARADOR DE BANCADA YUCHAI F0018  STD ,,F0018,YUCHAI,JAPAN,STD,,,,1
MY-3005,,,YUCHAI,,METALES,SEPARADOR DE BANCADA,SEPARADOR DE BANCADA YUCHAI F007  STD ,,F007,YUCHAI,JAPAN,STD,,,,1
MS-3879A,,,DAEWOO,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA DAEWOO F8C  0.25 ,,F8C,NDC,JAPAN,0.25,,,,1
MS-3879A,,,DAEWOO,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA DAEWOO F8C  1 ,,F8C,NDC,JAPAN,1.00,,,,1
MS-2408A,,,SUZUKI,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA SUZUKI J18A-J20A  STD ,,J18A-J20A,NDC,JAPAN,STD,,,,1
P014746,,,DAEWOO,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA DAEWOO F8CV  1 ,,F8CV,DCROER,CHINA,1.00,,,,1
MS-3879A,,,DAEWOO,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA DAEWOO F8C  0.25 ,,F8C,NDC,JAPAN,0.25,,,,2
MS-1190GP,,,NISSAN,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA NISSAN TD25-TD27  0.25 ,,TD25-TD27,NDC,JAPAN,0.25,,,,1
MS-1190GP,,,NISSAN,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA NISSAN TD25-TD27  STD ,,TD25-TD27,NDC,JAPAN,STD,,,,1
MS-1173GP,,,NISSAN,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA NISSAN CA16-CA18  STD ,,CA16-CA18,NDC,JAPAN,STD,,,,1
MS-1208A,,,NISSAN,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA NISSAN GA15DS  STD ,,GA15DS,NDC,JAPAN,STD,,,,2
M094A,,,NISSAN,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA NISSAN 23E30A  STD ,,23E30A,TAIHO,JAPAN,STD,,,,2
MS-1208A,,,NISSAN,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA NISSAN GA15DS  STD ,,GA15DS,NDC,JAPAN,STD,,,,2
MS-1091GP,,,NISSAN,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA NISSAN J-J13-J15  1.5 ,,J-J13-J15,NDC,JAPAN,1.50,,,,1
MS-1091GP,,,NISSAN,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA NISSAN J-J13-J15  1 ,,J-J13-J15,NDC,JAPAN,1.00,,,,1
MS-1121A,,,TOYOTA,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA TOYOTA DINAB  STD ,,DINAB,NDC,JAPAN,STD,,,,1
MS-10404A,,,TOYOTA,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA TOYOTA 1S  0.75 ,,1S,NDC,JAPAN,0.75,,,,1
MS-1456A,,,TOYOTA,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA TOYOTA 1NZ-2NZ  0.25 ,,1NZ-2NZ,NDC,JAPAN,0.25,,,,1
MS-1456A,,,TOYOTA,,METALES,JUEGO DE METAL BANCADA,JUEGO DE METAL BANCADA TOYOTA 1NZ-2NZ  0.25 ,,1NZ-2NZ,NDC,JAPAN,0.25,,,,1
